Time,Bezirk,AnzahlFaelle
03.03.2020 00:00:00,Mödling,0
03.03.2020 00:00:00,Neunkirchen,0
03.03.2020 00:00:00,Sankt Pölten(Land),0
03.03.2020 00:00:00,Scheibbs,0
03.03.2020 00:00:00,Tulln,0
03.03.2020 00:00:00,Waidhofen an der Thaya,0
03.03.2020 00:00:00,Wiener Neustadt(Land),0
03.03.2020 00:00:00,Zwettl,0
03.03.2020 00:00:00,Linz(Stadt),0
03.03.2020 00:00:00,Steyr(Stadt),0
03.03.2020 00:00:00,Wels(Stadt),0
03.03.2020 00:00:00,Braunau am Inn,0
03.03.2020 00:00:00,Eferding,0
03.03.2020 00:00:00,Freistadt,0
03.03.2020 00:00:00,Gmunden,0
03.03.2020 00:00:00,Grieskirchen,0
03.03.2020 00:00:00,Kirchdorf an der Krems,0
03.03.2020 00:00:00,Linz-Land,0
03.03.2020 00:00:00,Perg,0
03.03.2020 00:00:00,Ried im Innkreis,0
03.03.2020 00:00:00,Rohrbach,0
03.03.2020 00:00:00,Schärding,0
03.03.2020 00:00:00,Steyr-Land,0
03.03.2020 00:00:00,Urfahr-Umgebung,0
03.03.2020 00:00:00,Vöcklabruck,0
03.03.2020 00:00:00,Wels-Land,0
03.03.2020 00:00:00,Salzburg(Stadt),0
03.03.2020 00:00:00,Hallein,0
03.03.2020 00:00:00,Salzburg-Umgebung,0
03.03.2020 00:00:00,Sankt Johann im Pongau,0
03.03.2020 00:00:00,Tamsweg,0
03.03.2020 00:00:00,Zell am See,0
03.03.2020 00:00:00,Graz(Stadt),0
03.03.2020 00:00:00,Deutschlandsberg,0
03.03.2020 00:00:00,Graz-Umgebung,0
03.03.2020 00:00:00,Leibnitz,0
03.03.2020 00:00:00,Leoben,0
03.03.2020 00:00:00,Liezen,0
03.03.2020 00:00:00,Murau,0
03.03.2020 00:00:00,Voitsberg,0
03.03.2020 00:00:00,Weiz,0
03.03.2020 00:00:00,Murtal,0
03.03.2020 00:00:00,Bruck-Mürzzuschlag,0
03.03.2020 00:00:00,Hartberg-Fürstenfeld,0
03.03.2020 00:00:00,Südoststeiermark,0
03.03.2020 00:00:00,Innsbruck-Stadt,0
03.03.2020 00:00:00,Imst,0
03.03.2020 00:00:00,Innsbruck-Land,0
03.03.2020 00:00:00,Kitzbühel,0
03.03.2020 00:00:00,Kufstein,0
03.03.2020 00:00:00,Landeck,0
03.03.2020 00:00:00,Lienz,0
03.03.2020 00:00:00,Reutte,0
03.03.2020 00:00:00,Schwaz,0
03.03.2020 00:00:00,Bludenz,0
03.03.2020 00:00:00,Bregenz,0
03.03.2020 00:00:00,Dornbirn,0
03.03.2020 00:00:00,Feldkirch,0
03.03.2020 00:00:00,Wien,4
04.03.2020 00:00:00,Eisenstadt(Stadt),0
04.03.2020 00:00:00,Rust(Stadt),0
04.03.2020 00:00:00,Eisenstadt-Umgebung,0
04.03.2020 00:00:00,Güssing,0
04.03.2020 00:00:00,Jennersdorf,0
04.03.2020 00:00:00,Mattersburg,0
04.03.2020 00:00:00,Neusiedl am See,0
04.03.2020 00:00:00,Oberpullendorf,0
04.03.2020 00:00:00,Oberwart,0
04.03.2020 00:00:00,Klagenfurt Stadt,0
04.03.2020 00:00:00,Villach Stadt,0
04.03.2020 00:00:00,Hermagor,0
04.03.2020 00:00:00,Klagenfurt Land,0
04.03.2020 00:00:00,Sankt Veit an der Glan,0
04.03.2020 00:00:00,Spittal an der Drau,0
04.03.2020 00:00:00,Villach Land,0
04.03.2020 00:00:00,Völkermarkt,1
04.03.2020 00:00:00,Wolfsberg,0
04.03.2020 00:00:00,Feldkirchen,0
04.03.2020 00:00:00,Krems an der Donau(Stadt),0
04.03.2020 00:00:00,Sankt Pölten(Stadt),0
04.03.2020 00:00:00,Waidhofen an der Ybbs(Stadt),0
04.03.2020 00:00:00,Wiener Neustadt(Stadt),0
04.03.2020 00:00:00,Amstetten,0
04.03.2020 00:00:00,Baden,0
04.03.2020 00:00:00,Bruck an der Leitha,0
04.03.2020 00:00:00,Gänserndorf,0
04.03.2020 00:00:00,Gmünd,0
04.03.2020 00:00:00,Hollabrunn,0
04.03.2020 00:00:00,Horn,0
04.03.2020 00:00:00,Korneuburg,7
04.03.2020 00:00:00,Krems(Land),0
04.03.2020 00:00:00,Lilienfeld,0
04.03.2020 00:00:00,Melk,0
04.03.2020 00:00:00,Mistelbach,0
04.03.2020 00:00:00,Mödling,0
04.03.2020 00:00:00,Neunkirchen,0
04.03.2020 00:00:00,Sankt Pölten(Land),0
04.03.2020 00:00:00,Scheibbs,0
04.03.2020 00:00:00,Tulln,0
04.03.2020 00:00:00,Waidhofen an der Thaya,0
04.03.2020 00:00:00,Wiener Neustadt(Land),0
04.03.2020 00:00:00,Zwettl,0
04.03.2020 00:00:00,Linz(Stadt),0
04.03.2020 00:00:00,Steyr(Stadt),0
04.03.2020 00:00:00,Wels(Stadt),0
04.03.2020 00:00:00,Braunau am Inn,0
04.03.2020 00:00:00,Eferding,0
04.03.2020 00:00:00,Freistadt,0
04.03.2020 00:00:00,Gmunden,0
04.03.2020 00:00:00,Grieskirchen,0
04.03.2020 00:00:00,Kirchdorf an der Krems,0
04.03.2020 00:00:00,Linz-Land,0
04.03.2020 00:00:00,Perg,0
04.03.2020 00:00:00,Ried im Innkreis,0
04.03.2020 00:00:00,Rohrbach,0
04.03.2020 00:00:00,Schärding,0
04.03.2020 00:00:00,Steyr-Land,0
04.03.2020 00:00:00,Urfahr-Umgebung,0
04.03.2020 00:00:00,Vöcklabruck,0
04.03.2020 00:00:00,Wels-Land,0
04.03.2020 00:00:00,Salzburg(Stadt),0
04.03.2020 00:00:00,Hallein,0
04.03.2020 00:00:00,Salzburg-Umgebung,0
04.03.2020 00:00:00,Sankt Johann im Pongau,1
04.03.2020 00:00:00,Tamsweg,0
04.03.2020 00:00:00,Zell am See,0
04.03.2020 00:00:00,Graz(Stadt),0
04.03.2020 00:00:00,Deutschlandsberg,0
04.03.2020 00:00:00,Graz-Umgebung,0
04.03.2020 00:00:00,Leibnitz,0
04.03.2020 00:00:00,Leoben,0
04.03.2020 00:00:00,Liezen,0
04.03.2020 00:00:00,Murau,0
04.03.2020 00:00:00,Voitsberg,0
04.03.2020 00:00:00,Weiz,1
04.03.2020 00:00:00,Murtal,0
04.03.2020 00:00:00,Bruck-Mürzzuschlag,0
04.03.2020 00:00:00,Hartberg-Fürstenfeld,0
04.03.2020 00:00:00,Südoststeiermark,0
04.03.2020 00:00:00,Innsbruck-Stadt,2
04.03.2020 00:00:00,Imst,0
04.03.2020 00:00:00,Innsbruck-Land,0
04.03.2020 00:00:00,Kitzbühel,0
04.03.2020 00:00:00,Kufstein,0
04.03.2020 00:00:00,Landeck,0
04.03.2020 00:00:00,Lienz,0
04.03.2020 00:00:00,Reutte,0
04.03.2020 00:00:00,Schwaz,0
04.03.2020 00:00:00,Bludenz,0
04.03.2020 00:00:00,Bregenz,0
04.03.2020 00:00:00,Dornbirn,0
04.03.2020 00:00:00,Feldkirch,0
04.03.2020 00:00:00,Wien,2
05.03.2020 00:00:00,Eisenstadt(Stadt),0
05.03.2020 00:00:00,Rust(Stadt),0
05.03.2020 00:00:00,Eisenstadt-Umgebung,0
05.03.2020 00:00:00,Güssing,0
05.03.2020 00:00:00,Jennersdorf,0
05.03.2020 00:00:00,Mattersburg,0
05.03.2020 00:00:00,Neusiedl am See,0
05.03.2020 00:00:00,Oberpullendorf,0
05.03.2020 00:00:00,Oberwart,0
05.03.2020 00:00:00,Klagenfurt Stadt,0
05.03.2020 00:00:00,Villach Stadt,0
05.03.2020 00:00:00,Hermagor,0
05.03.2020 00:00:00,Klagenfurt Land,0
05.03.2020 00:00:00,Sankt Veit an der Glan,0
05.03.2020 00:00:00,Spittal an der Drau,0
05.03.2020 00:00:00,Villach Land,0
05.03.2020 00:00:00,Völkermarkt,1
05.03.2020 00:00:00,Wolfsberg,0
05.03.2020 00:00:00,Feldkirchen,0
05.03.2020 00:00:00,Krems an der Donau(Stadt),0
05.03.2020 00:00:00,Sankt Pölten(Stadt),0
05.03.2020 00:00:00,Waidhofen an der Ybbs(Stadt),0
05.03.2020 00:00:00,Wiener Neustadt(Stadt),0
05.03.2020 00:00:00,Amstetten,0
05.03.2020 00:00:00,Baden,0
05.03.2020 00:00:00,Bruck an der Leitha,0
05.03.2020 00:00:00,Gänserndorf,0
05.03.2020 00:00:00,Gmünd,0
05.03.2020 00:00:00,Hollabrunn,0
05.03.2020 00:00:00,Horn,0
05.03.2020 00:00:00,Korneuburg,3
05.03.2020 00:00:00,Krems(Land),0
05.03.2020 00:00:00,Lilienfeld,0
05.03.2020 00:00:00,Melk,0
05.03.2020 00:00:00,Mistelbach,0
05.03.2020 00:00:00,Mödling,0
05.03.2020 00:00:00,Neunkirchen,0
05.03.2020 00:00:00,Sankt Pölten(Land),0
05.03.2020 00:00:00,Scheibbs,0
05.03.2020 00:00:00,Tulln,0
05.03.2020 00:00:00,Waidhofen an der Thaya,0
05.03.2020 00:00:00,Wiener Neustadt(Land),0
05.03.2020 00:00:00,Zwettl,0
05.03.2020 00:00:00,Linz(Stadt),0
05.03.2020 00:00:00,Steyr(Stadt),0
05.03.2020 00:00:00,Wels(Stadt),0
05.03.2020 00:00:00,Braunau am Inn,0
05.03.2020 00:00:00,Eferding,0
05.03.2020 00:00:00,Freistadt,0
05.03.2020 00:00:00,Gmunden,0
05.03.2020 00:00:00,Grieskirchen,0
05.03.2020 00:00:00,Kirchdorf an der Krems,0
05.03.2020 00:00:00,Linz-Land,0
05.03.2020 00:00:00,Perg,0
05.03.2020 00:00:00,Ried im Innkreis,0
05.03.2020 00:00:00,Rohrbach,0
05.03.2020 00:00:00,Schärding,0
05.03.2020 00:00:00,Steyr-Land,0
05.03.2020 00:00:00,Urfahr-Umgebung,0
05.03.2020 00:00:00,Vöcklabruck,0
05.03.2020 00:00:00,Wels-Land,0
05.03.2020 00:00:00,Salzburg(Stadt),0
05.03.2020 00:00:00,Hallein,0
05.03.2020 00:00:00,Salzburg-Umgebung,0
05.03.2020 00:00:00,Sankt Johann im Pongau,0
05.03.2020 00:00:00,Tamsweg,0
05.03.2020 00:00:00,Zell am See,1
05.03.2020 00:00:00,Graz(Stadt),0
05.03.2020 00:00:00,Deutschlandsberg,0
05.03.2020 00:00:00,Graz-Umgebung,0
05.03.2020 00:00:00,Leibnitz,0
05.03.2020 00:00:00,Leoben,0
05.03.2020 00:00:00,Liezen,0
05.03.2020 00:00:00,Murau,0
05.03.2020 00:00:00,Voitsberg,0
05.03.2020 00:00:00,Weiz,0
05.03.2020 00:00:00,Murtal,0
05.03.2020 00:00:00,Bruck-Mürzzuschlag,0
05.03.2020 00:00:00,Hartberg-Fürstenfeld,0
05.03.2020 00:00:00,Südoststeiermark,0
05.03.2020 00:00:00,Innsbruck-Stadt,0
05.03.2020 00:00:00,Imst,0
05.03.2020 00:00:00,Innsbruck-Land,0
05.03.2020 00:00:00,Kitzbühel,1
05.03.2020 00:00:00,Kufstein,0
05.03.2020 00:00:00,Landeck,1
05.03.2020 00:00:00,Lienz,0
05.03.2020 00:00:00,Reutte,0
05.03.2020 00:00:00,Schwaz,0
05.03.2020 00:00:00,Bludenz,0
05.03.2020 00:00:00,Bregenz,1
05.03.2020 00:00:00,Dornbirn,0
05.03.2020 00:00:00,Feldkirch,0
05.03.2020 00:00:00,Wien,1
06.03.2020 00:00:00,Eisenstadt(Stadt),0
06.03.2020 00:00:00,Rust(Stadt),0
06.03.2020 00:00:00,Eisenstadt-Umgebung,0
06.03.2020 00:00:00,Güssing,0
06.03.2020 00:00:00,Jennersdorf,0
06.03.2020 00:00:00,Mattersburg,0
06.03.2020 00:00:00,Neusiedl am See,4
06.03.2020 00:00:00,Oberpullendorf,0
06.03.2020 00:00:00,Oberwart,0
06.03.2020 00:00:00,Klagenfurt Stadt,0
06.03.2020 00:00:00,Villach Stadt,0
06.03.2020 00:00:00,Hermagor,0
06.03.2020 00:00:00,Klagenfurt Land,0
06.03.2020 00:00:00,Sankt Veit an der Glan,0
06.03.2020 00:00:00,Spittal an der Drau,0
06.03.2020 00:00:00,Villach Land,0
06.03.2020 00:00:00,Völkermarkt,0
06.03.2020 00:00:00,Wolfsberg,0
06.03.2020 00:00:00,Feldkirchen,0
06.03.2020 00:00:00,Krems an der Donau(Stadt),0
06.03.2020 00:00:00,Sankt Pölten(Stadt),0
06.03.2020 00:00:00,Waidhofen an der Ybbs(Stadt),0
06.03.2020 00:00:00,Wiener Neustadt(Stadt),0
06.03.2020 00:00:00,Amstetten,0
06.03.2020 00:00:00,Baden,0
06.03.2020 00:00:00,Bruck an der Leitha,0
06.03.2020 00:00:00,Gänserndorf,0
06.03.2020 00:00:00,Gmünd,0
06.03.2020 00:00:00,Hollabrunn,0
06.03.2020 00:00:00,Horn,0
06.03.2020 00:00:00,Korneuburg,5
06.03.2020 00:00:00,Krems(Land),0
06.03.2020 00:00:00,Lilienfeld,0
06.03.2020 00:00:00,Melk,0
06.03.2020 00:00:00,Mistelbach,0
06.03.2020 00:00:00,Mödling,0
06.03.2020 00:00:00,Neunkirchen,0
06.03.2020 00:00:00,Sankt Pölten(Land),0
06.03.2020 00:00:00,Scheibbs,0
06.03.2020 00:00:00,Tulln,2
06.03.2020 00:00:00,Waidhofen an der Thaya,0
06.03.2020 00:00:00,Wiener Neustadt(Land),0
06.03.2020 00:00:00,Zwettl,0
06.03.2020 00:00:00,Linz(Stadt),0
06.03.2020 00:00:00,Steyr(Stadt),0
06.03.2020 00:00:00,Wels(Stadt),0
06.03.2020 00:00:00,Braunau am Inn,0
06.03.2020 00:00:00,Eferding,0
06.03.2020 00:00:00,Freistadt,0
06.03.2020 00:00:00,Gmunden,0
06.03.2020 00:00:00,Grieskirchen,0
06.03.2020 00:00:00,Kirchdorf an der Krems,0
06.03.2020 00:00:00,Linz-Land,0
06.03.2020 00:00:00,Perg,0
06.03.2020 00:00:00,Ried im Innkreis,0
06.03.2020 00:00:00,Rohrbach,0
06.03.2020 00:00:00,Schärding,0
06.03.2020 00:00:00,Steyr-Land,0
06.03.2020 00:00:00,Urfahr-Umgebung,1
06.03.2020 00:00:00,Vöcklabruck,0
06.03.2020 00:00:00,Wels-Land,0
06.03.2020 00:00:00,Salzburg(Stadt),0
06.03.2020 00:00:00,Hallein,0
06.03.2020 00:00:00,Salzburg-Umgebung,0
06.03.2020 00:00:00,Sankt Johann im Pongau,0
06.03.2020 00:00:00,Tamsweg,0
06.03.2020 00:00:00,Zell am See,0
06.03.2020 00:00:00,Graz(Stadt),1
06.03.2020 00:00:00,Deutschlandsberg,0
06.03.2020 00:00:00,Graz-Umgebung,0
06.03.2020 00:00:00,Leibnitz,0
06.03.2020 00:00:00,Leoben,0
06.03.2020 00:00:00,Liezen,0
06.03.2020 00:00:00,Murau,0
06.03.2020 00:00:00,Voitsberg,0
06.03.2020 00:00:00,Weiz,0
06.03.2020 00:00:00,Murtal,1
06.03.2020 00:00:00,Bruck-Mürzzuschlag,0
06.03.2020 00:00:00,Hartberg-Fürstenfeld,0
06.03.2020 00:00:00,Südoststeiermark,0
06.03.2020 00:00:00,Innsbruck-Stadt,2
06.03.2020 00:00:00,Imst,0
06.03.2020 00:00:00,Innsbruck-Land,1
06.03.2020 00:00:00,Kitzbühel,0
06.03.2020 00:00:00,Kufstein,0
06.03.2020 00:00:00,Landeck,0
06.03.2020 00:00:00,Lienz,0
06.03.2020 00:00:00,Reutte,0
06.03.2020 00:00:00,Schwaz,0
06.03.2020 00:00:00,Bludenz,0
06.03.2020 00:00:00,Bregenz,2
06.03.2020 00:00:00,Dornbirn,0
06.03.2020 00:00:00,Feldkirch,0
06.03.2020 00:00:00,Wien,10
07.03.2020 00:00:00,Eisenstadt(Stadt),0
07.03.2020 00:00:00,Rust(Stadt),0
07.03.2020 00:00:00,Eisenstadt-Umgebung,0
07.03.2020 00:00:00,Güssing,0
07.03.2020 00:00:00,Jennersdorf,0
07.03.2020 00:00:00,Mattersburg,0
07.03.2020 00:00:00,Neusiedl am See,0
07.03.2020 00:00:00,Oberpullendorf,0
07.03.2020 00:00:00,Oberwart,0
07.03.2020 00:00:00,Klagenfurt Stadt,0
07.03.2020 00:00:00,Villach Stadt,0
07.03.2020 00:00:00,Hermagor,0
07.03.2020 00:00:00,Klagenfurt Land,0
07.03.2020 00:00:00,Sankt Veit an der Glan,0
07.03.2020 00:00:00,Spittal an der Drau,0
07.03.2020 00:00:00,Villach Land,0
07.03.2020 00:00:00,Völkermarkt,1
07.03.2020 00:00:00,Wolfsberg,0
07.03.2020 00:00:00,Feldkirchen,0
07.03.2020 00:00:00,Krems an der Donau(Stadt),0
07.03.2020 00:00:00,Sankt Pölten(Stadt),0
07.03.2020 00:00:00,Waidhofen an der Ybbs(Stadt),0
07.03.2020 00:00:00,Wiener Neustadt(Stadt),0
07.03.2020 00:00:00,Amstetten,0
07.03.2020 00:00:00,Baden,0
07.03.2020 00:00:00,Bruck an der Leitha,0
07.03.2020 00:00:00,Gänserndorf,0
07.03.2020 00:00:00,Gmünd,0
07.03.2020 00:00:00,Hollabrunn,1
07.03.2020 00:00:00,Horn,0
07.03.2020 00:00:00,Korneuburg,4
07.03.2020 00:00:00,Krems(Land),0
07.03.2020 00:00:00,Lilienfeld,0
07.03.2020 00:00:00,Melk,0
07.03.2020 00:00:00,Mistelbach,0
07.03.2020 00:00:00,Mödling,0
07.03.2020 00:00:00,Neunkirchen,0
07.03.2020 00:00:00,Sankt Pölten(Land),0
07.03.2020 00:00:00,Scheibbs,0
07.03.2020 00:00:00,Tulln,2
07.03.2020 00:00:00,Waidhofen an der Thaya,0
07.03.2020 00:00:00,Wiener Neustadt(Land),0
07.03.2020 00:00:00,Zwettl,0
07.03.2020 00:00:00,Linz(Stadt),1
07.03.2020 00:00:00,Steyr(Stadt),1
07.03.2020 00:00:00,Wels(Stadt),0
07.03.2020 00:00:00,Braunau am Inn,0
07.03.2020 00:00:00,Eferding,0
07.03.2020 00:00:00,Freistadt,0
07.03.2020 00:00:00,Gmunden,0
07.03.2020 00:00:00,Grieskirchen,0
07.03.2020 00:00:00,Kirchdorf an der Krems,0
07.03.2020 00:00:00,Linz-Land,2
07.03.2020 00:00:00,Perg,0
07.03.2020 00:00:00,Ried im Innkreis,0
07.03.2020 00:00:00,Rohrbach,0
07.03.2020 00:00:00,Schärding,0
07.03.2020 00:00:00,Steyr-Land,0
07.03.2020 00:00:00,Urfahr-Umgebung,1
07.03.2020 00:00:00,Vöcklabruck,0
07.03.2020 00:00:00,Wels-Land,1
07.03.2020 00:00:00,Salzburg(Stadt),0
07.03.2020 00:00:00,Hallein,0
07.03.2020 00:00:00,Salzburg-Umgebung,1
07.03.2020 00:00:00,Sankt Johann im Pongau,0
07.03.2020 00:00:00,Tamsweg,0
07.03.2020 00:00:00,Zell am See,1
07.03.2020 00:00:00,Graz(Stadt),0
07.03.2020 00:00:00,Deutschlandsberg,0
07.03.2020 00:00:00,Graz-Umgebung,0
07.03.2020 00:00:00,Leibnitz,0
07.03.2020 00:00:00,Leoben,0
07.03.2020 00:00:00,Liezen,0
07.03.2020 00:00:00,Murau,0
07.03.2020 00:00:00,Voitsberg,0
07.03.2020 00:00:00,Weiz,0
07.03.2020 00:00:00,Murtal,0
07.03.2020 00:00:00,Bruck-Mürzzuschlag,0
07.03.2020 00:00:00,Hartberg-Fürstenfeld,2
07.03.2020 00:00:00,Südoststeiermark,0
07.03.2020 00:00:00,Innsbruck-Stadt,0
07.03.2020 00:00:00,Imst,0
07.03.2020 00:00:00,Innsbruck-Land,0
07.03.2020 00:00:00,Kitzbühel,0
07.03.2020 00:00:00,Kufstein,0
07.03.2020 00:00:00,Landeck,1
07.03.2020 00:00:00,Lienz,0
07.03.2020 00:00:00,Reutte,0
07.03.2020 00:00:00,Schwaz,0
07.03.2020 00:00:00,Bludenz,0
07.03.2020 00:00:00,Bregenz,0
07.03.2020 00:00:00,Dornbirn,0
07.03.2020 00:00:00,Feldkirch,0
07.03.2020 00:00:00,Wien,4
08.03.2020 00:00:00,Eisenstadt(Stadt),0
08.03.2020 00:00:00,Rust(Stadt),0
08.03.2020 00:00:00,Eisenstadt-Umgebung,0
08.03.2020 00:00:00,Güssing,0
08.03.2020 00:00:00,Jennersdorf,0
08.03.2020 00:00:00,Mattersburg,0
08.03.2020 00:00:00,Neusiedl am See,0
08.03.2020 00:00:00,Oberpullendorf,0
08.03.2020 00:00:00,Oberwart,0
08.03.2020 00:00:00,Klagenfurt Stadt,0
08.03.2020 00:00:00,Villach Stadt,0
08.03.2020 00:00:00,Hermagor,0
08.03.2020 00:00:00,Klagenfurt Land,0
08.03.2020 00:00:00,Sankt Veit an der Glan,0
08.03.2020 00:00:00,Spittal an der Drau,0
08.03.2020 00:00:00,Villach Land,0
08.03.2020 00:00:00,Völkermarkt,0
08.03.2020 00:00:00,Wolfsberg,0
08.03.2020 00:00:00,Feldkirchen,0
08.03.2020 00:00:00,Krems an der Donau(Stadt),0
08.03.2020 00:00:00,Sankt Pölten(Stadt),0
08.03.2020 00:00:00,Waidhofen an der Ybbs(Stadt),0
08.03.2020 00:00:00,Wiener Neustadt(Stadt),0
08.03.2020 00:00:00,Amstetten,0
08.03.2020 00:00:00,Baden,0
08.03.2020 00:00:00,Bruck an der Leitha,0
08.03.2020 00:00:00,Gänserndorf,0
08.03.2020 00:00:00,Gmünd,0
08.03.2020 00:00:00,Hollabrunn,0
08.03.2020 00:00:00,Horn,0
08.03.2020 00:00:00,Korneuburg,0
08.03.2020 00:00:00,Krems(Land),0
08.03.2020 00:00:00,Lilienfeld,0
08.03.2020 00:00:00,Melk,0
08.03.2020 00:00:00,Mistelbach,0
08.03.2020 00:00:00,Mödling,0
08.03.2020 00:00:00,Neunkirchen,0
08.03.2020 00:00:00,Sankt Pölten(Land),0
08.03.2020 00:00:00,Scheibbs,0
08.03.2020 00:00:00,Tulln,5
08.03.2020 00:00:00,Waidhofen an der Thaya,0
08.03.2020 00:00:00,Wiener Neustadt(Land),0
08.03.2020 00:00:00,Zwettl,0
08.03.2020 00:00:00,Linz(Stadt),1
08.03.2020 00:00:00,Steyr(Stadt),0
08.03.2020 00:00:00,Wels(Stadt),0
08.03.2020 00:00:00,Braunau am Inn,0
08.03.2020 00:00:00,Eferding,0
08.03.2020 00:00:00,Freistadt,0
08.03.2020 00:00:00,Gmunden,0
08.03.2020 00:00:00,Grieskirchen,0
08.03.2020 00:00:00,Kirchdorf an der Krems,0
08.03.2020 00:00:00,Linz-Land,0
08.03.2020 00:00:00,Perg,0
08.03.2020 00:00:00,Ried im Innkreis,0
08.03.2020 00:00:00,Rohrbach,1
08.03.2020 00:00:00,Schärding,1
08.03.2020 00:00:00,Steyr-Land,0
08.03.2020 00:00:00,Urfahr-Umgebung,0
08.03.2020 00:00:00,Vöcklabruck,0
08.03.2020 00:00:00,Wels-Land,1
08.03.2020 00:00:00,Salzburg(Stadt),0
08.03.2020 00:00:00,Hallein,0
08.03.2020 00:00:00,Salzburg-Umgebung,0
08.03.2020 00:00:00,Sankt Johann im Pongau,0
08.03.2020 00:00:00,Tamsweg,0
08.03.2020 00:00:00,Zell am See,1
08.03.2020 00:00:00,Graz(Stadt),0
08.03.2020 00:00:00,Deutschlandsberg,0
08.03.2020 00:00:00,Graz-Umgebung,1
08.03.2020 00:00:00,Leibnitz,0
08.03.2020 00:00:00,Leoben,0
08.03.2020 00:00:00,Liezen,0
08.03.2020 00:00:00,Murau,0
08.03.2020 00:00:00,Voitsberg,0
08.03.2020 00:00:00,Weiz,0
08.03.2020 00:00:00,Murtal,1
08.03.2020 00:00:00,Bruck-Mürzzuschlag,0
08.03.2020 00:00:00,Hartberg-Fürstenfeld,1
08.03.2020 00:00:00,Südoststeiermark,0
08.03.2020 00:00:00,Innsbruck-Stadt,5
08.03.2020 00:00:00,Imst,0
08.03.2020 00:00:00,Innsbruck-Land,0
08.03.2020 00:00:00,Kitzbühel,0
08.03.2020 00:00:00,Kufstein,0
08.03.2020 00:00:00,Landeck,8
08.03.2020 00:00:00,Lienz,0
08.03.2020 00:00:00,Reutte,0
08.03.2020 00:00:00,Schwaz,0
08.03.2020 00:00:00,Bludenz,0
08.03.2020 00:00:00,Bregenz,0
08.03.2020 00:00:00,Dornbirn,1
08.03.2020 00:00:00,Feldkirch,0
08.03.2020 00:00:00,Wien,1
09.03.2020 00:00:00,Eisenstadt(Stadt),0
09.03.2020 00:00:00,Rust(Stadt),0
09.03.2020 00:00:00,Eisenstadt-Umgebung,0
09.03.2020 00:00:00,Güssing,0
09.03.2020 00:00:00,Jennersdorf,0
09.03.2020 00:00:00,Mattersburg,0
09.03.2020 00:00:00,Neusiedl am See,0
09.03.2020 00:00:00,Oberpullendorf,0
09.03.2020 00:00:00,Oberwart,0
09.03.2020 00:00:00,Klagenfurt Stadt,0
09.03.2020 00:00:00,Villach Stadt,0
09.03.2020 00:00:00,Hermagor,0
09.03.2020 00:00:00,Klagenfurt Land,0
09.03.2020 00:00:00,Sankt Veit an der Glan,0
09.03.2020 00:00:00,Spittal an der Drau,0
09.03.2020 00:00:00,Villach Land,0
09.03.2020 00:00:00,Völkermarkt,0
09.03.2020 00:00:00,Wolfsberg,0
09.03.2020 00:00:00,Feldkirchen,0
09.03.2020 00:00:00,Krems an der Donau(Stadt),0
09.03.2020 00:00:00,Sankt Pölten(Stadt),0
09.03.2020 00:00:00,Waidhofen an der Ybbs(Stadt),0
09.03.2020 00:00:00,Wiener Neustadt(Stadt),0
09.03.2020 00:00:00,Amstetten,0
09.03.2020 00:00:00,Baden,0
09.03.2020 00:00:00,Bruck an der Leitha,0
09.03.2020 00:00:00,Gänserndorf,0
09.03.2020 00:00:00,Gmünd,0
09.03.2020 00:00:00,Hollabrunn,1
09.03.2020 00:00:00,Horn,0
09.03.2020 00:00:00,Korneuburg,1
09.03.2020 00:00:00,Krems(Land),0
09.03.2020 00:00:00,Lilienfeld,0
09.03.2020 00:00:00,Melk,0
09.03.2020 00:00:00,Mistelbach,0
09.03.2020 00:00:00,Mödling,0
09.03.2020 00:00:00,Neunkirchen,0
09.03.2020 00:00:00,Sankt Pölten(Land),0
09.03.2020 00:00:00,Scheibbs,0
09.03.2020 00:00:00,Tulln,1
09.03.2020 00:00:00,Waidhofen an der Thaya,0
09.03.2020 00:00:00,Wiener Neustadt(Land),0
09.03.2020 00:00:00,Zwettl,0
09.03.2020 00:00:00,Linz(Stadt),0
09.03.2020 00:00:00,Steyr(Stadt),1
09.03.2020 00:00:00,Wels(Stadt),0
09.03.2020 00:00:00,Braunau am Inn,0
09.03.2020 00:00:00,Eferding,0
09.03.2020 00:00:00,Freistadt,0
09.03.2020 00:00:00,Gmunden,0
09.03.2020 00:00:00,Grieskirchen,0
09.03.2020 00:00:00,Kirchdorf an der Krems,0
09.03.2020 00:00:00,Linz-Land,0
09.03.2020 00:00:00,Perg,1
09.03.2020 00:00:00,Ried im Innkreis,0
09.03.2020 00:00:00,Rohrbach,0
09.03.2020 00:00:00,Schärding,0
09.03.2020 00:00:00,Steyr-Land,0
09.03.2020 00:00:00,Urfahr-Umgebung,1
09.03.2020 00:00:00,Vöcklabruck,0
09.03.2020 00:00:00,Wels-Land,0
09.03.2020 00:00:00,Salzburg(Stadt),0
09.03.2020 00:00:00,Hallein,0
09.03.2020 00:00:00,Salzburg-Umgebung,0
09.03.2020 00:00:00,Sankt Johann im Pongau,0
09.03.2020 00:00:00,Tamsweg,0
09.03.2020 00:00:00,Zell am See,3
09.03.2020 00:00:00,Graz(Stadt),0
09.03.2020 00:00:00,Deutschlandsberg,0
09.03.2020 00:00:00,Graz-Umgebung,0
09.03.2020 00:00:00,Leibnitz,0
09.03.2020 00:00:00,Leoben,4
